Products Collection ID,Product ID,Variants Collection ID,Variant ID,Product Handle,Product Name,Product Type,Product Description,Product Categories,Main Variant Image,More Variant Images,Variant Price,Variant Compare-at Price,Product Tax Class,Variant Sku,Variant Inventory,Requires Shipping,Variant Weight,Variant Width,Variant Height,Variant Length,Variant Download Name,Variant Download URL,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Created On,Updated On,Published On
6130fdb47d5249bbeb7319cd,652fad5caf9526042a9f8131,6130fdb47d5249fa467319cc,652fafd881d2e1c543922851,abana,Abana,Physical,"Pantalon fluide coupe droite en tulle souple (mesh), couleur bleu nuit.",Ensembles Pantalons,https://cdn.prod.website-files.com/5ea84434771c9d5f51f6594a/652face6c7accea77061ea27_thumbnail_239307-Dark%20Navy.jpg,https://uploads-ssl.webflow.com/5ea84434771c9d5f51f6594a/652facecaf00811d24770a2e_thumbnail_239307%20MESH%20PANT.jpg,"€265,00",,clothing,239307 Dark Navy,1,true,1000,,,,,,Taille,2XL,,,,,Wed Oct 18 2023 10:03:08 GMT+0000 (Coordinated Universal Time),Fri Sep 06 2024 11:22:16 GMT+0000 (Coordinated Universal Time),Fri Sep 06 2024 11:24:24 GMT+0000 (Coordinated Universal Time)
6130fdb47d5249bbeb7319cd,6271264c3b3cfff712745857,6130fdb47d5249fa467319cc,627126501fcc4557c4e5b880,abby,Abby,Physical,"Robe longue de forme fourreau, fond rose et paillettes dorée, décolleté en V devant et bretelles dos croisé dans le dos, jupe fourreau près du corps avec fente sur le devant.",Robes Longues,https://cdn.prod.website-files.com/5ea84434771c9d5f51f6594a/6271258d0587b72da287b16e_838008%20rose.jpg,https://uploads-ssl.webflow.com/5ea84434771c9d5f51f6594a/62712590d739eedd5c5b2042_838008%20rose%202.jpg,"€245,00",,clothing,   838008 rose,1,true,2000,,,,,,Taille,XL,,,,,Tue May 03 2022 12:55:40 GMT+0000 (Coordinated Universal Time),Thu May 30 2024 16:43:31 GMT+0000 (Coordinated Universal Time),Sat Aug 31 2024 11:42:11 GMT+0000 (Coordinated Universal Time)
6130fdb47d5249bbeb7319cd,629a0b6e4650cf36a1aaa326,6130fdb47d5249fa467319cc,629a0b79626c99ea433691d7,abigail,Abigail,Physical,"Robe de mariée de forme bustier, haut en dentelle et tulle transparent, corsage et baleines apparentes, dentelle parsemée de perles, bordure de poitrine en tulle fantaisie, jupe en tulle avec plusieurs pans.",Robes de mariée longues,https://cdn.prod.website-files.com/5ea84434771c9d5f51f6594a/629a07034a69622e0170440c_senso%204.jpg,https://uploads-ssl.webflow.com/5ea84434771c9d5f51f6594a/629a07064a69621a7d7045d2_Senso3.jpg,"€475,00",,clothing,4002,1,true,2000,,,,,,Taille,40,,,,,Fri Jun 03 2022 13:23:58 GMT+0000 (Coordinated Universal Time),Fri Jun 03 2022 13:24:11 GMT+0000 (Coordinated Universal Time),Sat Aug 31 2024 11:42:11 GMT+0000 (Coordinated Universal Time)
6130fdb47d5249bbeb7319cd,629a0b6e4650cf36a1aaa326,6130fdb47d5249fa467319cc,629a0b764e151030499950bb,abigail,Abigail,Physical,"Robe de mariée de forme bustier, haut en dentelle et tulle transparent, corsage et baleines apparentes, dentelle parsemée de perles, bordure de poitrine en tulle fantaisie, jupe en tulle avec plusieurs pans.",Robes de mariée longues,https://cdn.prod.website-files.com/5ea84434771c9d5f51f6594a/629a07034a69622e0170440c_senso%204.jpg,https://uploads-ssl.webflow.com/5ea84434771c9d5f51f6594a/629a07064a69621a7d7045d2_Senso3.jpg,"€475,00",,clothing,4002,1,true,2000,,,,,,Taille,42,,,,,Fri Jun 03 2022 13:23:58 GMT+0000 (Coordinated Universal Time),Fri Jun 03 2022 13:24:11 GMT+0000 (Coordinated Universal Time),Sat Aug 31 2024 11:42:11 GMT+0000 (Coordinated Universal Time)
6130fdb47d5249bbeb7319cd,629a0b6e4650cf36a1aaa326,6130fdb47d5249fa467319cc,629a0b754650cfa98eaaa66b,abigail,Abigail,Physical,"Robe de mariée de forme bustier, haut en dentelle et tulle transparent, corsage et baleines apparentes, dentelle parsemée de perles, bordure de poitrine en tulle fantaisie, jupe en tulle avec plusieurs pans.",Robes de mariée longues,https://cdn.prod.website-files.com/5ea84434771c9d5f51f6594a/629a07034a69622e0170440c_senso%204.jpg,https://uploads-ssl.webflow.com/5ea84434771c9d5f51f6594a/629a07064a69621a7d7045d2_Senso3.jpg,"€475,00",,clothing,4002,1,true,2000,,,,,,Taille,38,,,,,Fri Jun 03 2022 13:23:58 GMT+0000 (Coordinated Universal Time),Fri Jun 03 2022 13:24:11 GMT+0000 (Coordinated Universal Time),Sat Aug 31 2024 11:42:11 GMT+0000 (Coordinated Universal Time)
6130fdb47d5249bbeb7319cd,63b4612c7005d6da9b841bbc,6130fdb47d5249fa467319cc,63b4612d65822a1ec38ee937,ada,Ada,Physical,"Robe longue en dentelle perlée et tulle, bustier avec épaules dénudée et décolleté en V, dos nu avec détails de petits boutons, jupe en tulle fluide, fond de robe beige rosé et tulle couleur ivoire.",Robes de mariée longues,https://cdn.prod.website-files.com/5ea84434771c9d5f51f6594a/63b45ff8c9c0ac2563f25e9d_Ada%20.jpg,https://cdn.prod.website-files.com/5ea84434771c9d5f51f6594a/63b45ffd5327aa05131b5cb8_Ada%205.jpg,"€795,00",,clothing,Ada - JB08554,1,true,2000,,,,,,Taille,38,,,,,Tue Jan 03 2023 17:09:00 GMT+0000 (Coordinated Universal Time),Fri Sep 27 2024 16:34:58 GMT+0000 (Coordinated Universal Time),
6130fdb47d5249bbeb7319cd,629f59d5ba421435a638ca9d,6130fdb47d5249fa467319cc,663a6e1ae630967e83b424b0,addison,Addison,Physical,"Robe longue de forme droite, décolleté rond avec fines bretelles et travail de plissé, fente sur le coté, matière satinée et élastique, couleur vert profond.",Robes Longues,https://cdn.prod.website-files.com/5ea84434771c9d5f51f6594a/629f5914144134797a88996c_JX5017%20dark%20Green.jpg,,"€495,00",,clothing,JX5017 Dark Green ou NBM1021 Dark Green,1,true,2000,,,,,,Taille,42,,,,,Tue Jun 07 2022 13:59:49 GMT+0000 (Coordinated Universal Time),Tue Dec 03 2024 11:40:31 GMT+0000 (Coordinated Universal Time),Tue Dec 03 2024 11:41:22 GMT+0000 (Coordinated Universal Time)
6130fdb47d5249bbeb7319cd,629f59d5ba421435a638ca9d,6130fdb47d5249fa467319cc,629f59d67bcac2cb3a9a2223,addison,Addison,Physical,"Robe longue de forme droite, décolleté rond avec fines bretelles et travail de plissé, fente sur le coté, matière satinée et élastique, couleur vert profond.",Robes Longues,https://cdn.prod.website-files.com/5ea84434771c9d5f51f6594a/629f5914144134797a88996c_JX5017%20dark%20Green.jpg,,"€495,00",,clothing,JX5017 Dark Green ou NBM1021 Dark Green,1,true,2000,,,,,,Taille,36,,,,,Tue Jun 07 2022 13:59:49 GMT+0000 (Coordinated Universal Time),Tue Dec 03 2024 11:40:31 GMT+0000 (Coordinated Universal Time),Tue Dec 03 2024 11:41:22 GMT+0000 (Coordinated Universal Time)
6130fdb47d5249bbeb7319cd,6130fdb47d5249b6307319f3,6130fdb47d5249fa467319cc,6130fdb47d5249dc44731bb0,adele,Adèle,Physical,"Robe courte avec boléro intégré, bleu marine et sequins, manches, bras couverts, formes généreuses, coupe droite.",Robes Courtes,https://cdn.prod.website-files.com/5ea84434771c9d5f51f6594a/5ec7fbe6c4e0060679c4a4a0_SQQ9100-2.jpg,https://uploads-ssl.webflow.com/5ea84434771c9d5f51f6594a/5ec7fc448f5db7ffaea77fc2_SQQ9100.jpg,"€495,00",,clothing,Gina Bacconi,1,true,2000,,,,,,Taille,52,,,,,Fri May 22 2020 16:52:35 GMT+0000 (Coordinated Universal Time),Thu Jan 20 2022 09:36:39 GMT+0000 (Coordinated Universal Time),Sat Aug 31 2024 11:42:11 GMT+0000 (Coordinated Universal Time)
6130fdb47d5249bbeb7319cd,6130fdb47d5249b6307319f3,6130fdb47d5249fa467319cc,6130fdb47d52491828731b9e,adele,Adèle,Physical,"Robe courte avec boléro intégré, bleu marine et sequins, manches, bras couverts, formes généreuses, coupe droite.",Robes Courtes,https://cdn.prod.website-files.com/5ea84434771c9d5f51f6594a/5ec7fbe6c4e0060679c4a4a0_SQQ9100-2.jpg,https://uploads-ssl.webflow.com/5ea84434771c9d5f51f6594a/5ec7fc448f5db7ffaea77fc2_SQQ9100.jpg,"€495,00",,clothing,Gina Bacconi,1,true,2000,,,,,,Taille,46,,,,,Fri May 22 2020 16:52:35 GMT+0000 (Coordinated Universal Time),Thu Jan 20 2022 09:36:39 GMT+0000 (Coordinated Universal Time),Sat Aug 31 2024 11:42:11 GMT+0000 (Coordinated Universal Time)
6130fdb47d5249bbeb7319cd,6130fdb47d5249799c731a82,6130fdb47d5249fa467319cc,6130fdb47d52494c5c731cc2,adelice,Adelice,Physical,"Robe cocktail, tailleur robe et veste, robe droite, beige et rouge dentelle, décolleté, manches courtes",Robes Courtes,https://cdn.prod.website-files.com/5ea84434771c9d5f51f6594a/5ec7f4bec4e006e364c46b50_NY3155%20CHAMPAGNE%EF%80%A2red2.jpg,https://uploads-ssl.webflow.com/5ea84434771c9d5f51f6594a/6050bb8a15d4ac45aedf41fa_NY3155%20CHAMPAGNE%EF%80%A2red.jpg,"€495,00",,clothing,NY3155 Champagne Red,1,true,2000,,,,,,Taille,38,,,,,Sat May 30 2020 09:06:13 GMT+0000 (Coordinated Universal Time),Fri Sep 24 2021 11:13:29 GMT+0000 (Coordinated Universal Time),Sat Aug 31 2024 11:42:11 GMT+0000 (Coordinated Universal Time)
6130fdb47d5249bbeb7319cd,6130fdb47d52495273731a83,6130fdb47d5249fa467319cc,6130fdb47d5249ee3f731cc4,adelice-2,Adelice,Physical,"Robe cocktail, tailleur robe et veste, robe droite, beige et bleu intense, décolleté, manches courtes",Robes Courtes,https://cdn.prod.website-files.com/5ea84434771c9d5f51f6594a/6050bb10e366bbbc6d26fa8b_NY3155%20Champagne%20Royal.jpg,https://uploads-ssl.webflow.com/5ea84434771c9d5f51f6594a/6050bb17250edc5f6885a249_NY3155%20Champagne%20Royal%20solo.jpg; https://uploads-ssl.webflow.com/5ea84434771c9d5f51f6594a/5ec7f4d7c6c12c4c4b2858b5_NY3155%20CHAMPAGNE%EF%80%A2ROYAL.jpg,"€495,00",,clothing,NY3155 Champagne Royal,1,true,2000,,,,,,Taille,40,,,,,Sat May 30 2020 09:09:02 GMT+0000 (Coordinated Universal Time),Tue Apr 23 2024 11:14:14 GMT+0000 (Coordinated Universal Time),
6130fdb47d5249bbeb7319cd,6332da4e4c2759482b3806e3,6130fdb47d5249fa467319cc,63b843b0f6ad8ee46f582f84,adeline-2,Adeline,Physical,"Robe de mariée longue en dentelle et tulle fluide, décolleté en dentelle V devant et dos, ceinture satin.",Robes de mariée longues,https://cdn.prod.website-files.com/5ea84434771c9d5f51f6594a/6332da1c40de989822ae7929_NY3125%20low.jpg,,"€345,00",,clothing,NY3125 Ivory,1,true,2000,,,,,,Taille,40,,,,,Tue Sep 27 2022 11:11:10 GMT+0000 (Coordinated Universal Time),Tue Apr 16 2024 10:46:32 GMT+0000 (Coordinated Universal Time),Sat Aug 31 2024 11:42:11 GMT+0000 (Coordinated Universal Time)
6130fdb47d5249bbeb7319cd,66683e3c70d2620cb1b0b46a,6130fdb47d5249fa467319cc,66683e428d2e90ec70b9aaac,adriana,Adriana,Physical,"Robe longue décolleté carré avec fines bretelles, fermeture par laçage dos, jupe fluide et évasée, matière satinée, couleur violet vibrant.",Robes Longues,https://cdn.prod.website-files.com/5ea84434771c9d5f51f6594a/66683d7611051f4d2e0639be_JP122%20Purple.jpg,https://uploads-ssl.webflow.com/5ea84434771c9d5f51f6594a/66683d83c80e8311dd3ac736_JP122%20Purple%20%20Back%2010.jpg; https://uploads-ssl.webflow.com/5ea84434771c9d5f51f6594a/66683d8251dcd6015fcc1cc8_JP122%20Purple%202.jpg; https://uploads-ssl.webflow.com/5ea84434771c9d5f51f6594a/66683d82df530c114f3bd8bd_JP122%20Purple%203.jpg; https://uploads-ssl.webflow.com/5ea84434771c9d5f51f6594a/66683d82e2f6c3d422614681_JP122%20Purple%205.jpg; https://uploads-ssl.webflow.com/5ea84434771c9d5f51f6594a/66683d8224af7c60dd4c079a_JP122%20Purple%206.jpg; https://uploads-ssl.webflow.com/5ea84434771c9d5f51f6594a/66683d7f2f2f704bbe319e9e_JP122%20Purple%207.jpg; https://uploads-ssl.webflow.com/5ea84434771c9d5f51f6594a/66683d7f78a38e31a703b033_JP122%20Purple%20Back%202.jpg; https://uploads-ssl.webflow.com/5ea84434771c9d5f51f6594a/66683d7f2f2f704bbe319edb_JP122%20Purple%20Back%2011.jpg; https://uploads-ssl.webflow.com/5ea84434771c9d5f51f6594a/66683d8051dcd6015fcc1b37_JP122%20Purple%20Back.jpg; https://uploads-ssl.webflow.com/5ea84434771c9d5f51f6594a/66683d9d8d2e90ec70b8e5ae_JP122%20Purple%208.jpg,"€545,00",,clothing,JP122 Puple,1,true,2000,,,,,,Taille,54,,,,,Tue Jun 11 2024 12:08:28 GMT+0000 (Coordinated Universal Time),Tue Jun 11 2024 12:08:35 GMT+0000 (Coordinated Universal Time),Sat Aug 31 2024 11:42:11 GMT+0000 (Coordinated Universal Time)
6130fdb47d5249bbeb7319cd,662b59ae3f6c1685edf3b34e,6130fdb47d5249fa467319cc,662b59b2cff7c71d0a3a6ef8,adriane,Adriane,Physical,"Sandale talon haut, couleur blanc irisé avec brides , talon 12 cm avec plateforme sur l'avant du pied 2 cm.",Chaussures,https://cdn.prod.website-files.com/5ea84434771c9d5f51f6594a/662b59699833ced775269702_SG3272B%20White.jpg,https://uploads-ssl.webflow.com/5ea84434771c9d5f51f6594a/662b596f42a4092189e69d73_SG3272B%20White%202.jpg,"€58,00",,clothing,SG3272B White,1,true,1000,,,,,,Taille,41,,,,,Fri Apr 26 2024 07:37:18 GMT+0000 (Coordinated Universal Time),Fri Dec 13 2024 15:19:42 GMT+0000 (Coordinated Universal Time),Fri Dec 13 2024 15:24:01 GMT+0000 (Coordinated Universal Time)
6130fdb47d5249bbeb7319cd,662b59ae3f6c1685edf3b34e,6130fdb47d5249fa467319cc,662b59af2a125b3a4c6da611,adriane,Adriane,Physical,"Sandale talon haut, couleur blanc irisé avec brides , talon 12 cm avec plateforme sur l'avant du pied 2 cm.",Chaussures,https://cdn.prod.website-files.com/5ea84434771c9d5f51f6594a/662b59699833ced775269702_SG3272B%20White.jpg,https://cdn.prod.website-files.com/5ea84434771c9d5f51f6594a/662b596f42a4092189e69d73_SG3272B%20White%202.jpg,"€58,00",,clothing,SG3272B White,1,true,1000,,,,,,Taille,39,,,,,Fri Apr 26 2024 07:37:18 GMT+0000 (Coordinated Universal Time),Fri Dec 13 2024 15:19:42 GMT+0000 (Coordinated Universal Time),Fri Dec 13 2024 15:24:01 GMT+0000 (Coordinated Universal Time)
6130fdb47d5249bbeb7319cd,662b59ae3f6c1685edf3b34e,6130fdb47d5249fa467319cc,662b59af67f3d4af591caba9,adriane,Adriane,Physical,"Sandale talon haut, couleur blanc irisé avec brides , talon 12 cm avec plateforme sur l'avant du pied 2 cm.",Chaussures,https://cdn.prod.website-files.com/5ea84434771c9d5f51f6594a/662b59699833ced775269702_SG3272B%20White.jpg,https://cdn.prod.website-files.com/5ea84434771c9d5f51f6594a/662b596f42a4092189e69d73_SG3272B%20White%202.jpg,"€58,00",,clothing,SG3272B White,1,true,1000,,,,,,Taille,37,,,,,Fri Apr 26 2024 07:37:18 GMT+0000 (Coordinated Universal Time),Fri Dec 13 2024 15:19:42 GMT+0000 (Coordinated Universal Time),Fri Dec 13 2024 15:24:01 GMT+0000 (Coordinated Universal Time)
6130fdb47d5249bbeb7319cd,662b59ae3f6c1685edf3b34e,6130fdb47d5249fa467319cc,662b59afc6060c10f871ac43,adriane,Adriane,Physical,"Sandale talon haut, couleur blanc irisé avec brides , talon 12 cm avec plateforme sur l'avant du pied 2 cm.",Chaussures,https://cdn.prod.website-files.com/5ea84434771c9d5f51f6594a/662b59699833ced775269702_SG3272B%20White.jpg,https://uploads-ssl.webflow.com/5ea84434771c9d5f51f6594a/662b596f42a4092189e69d73_SG3272B%20White%202.jpg,"€58,00",,clothing,SG3272B White,1,true,1000,,,,,,Taille,38,,,,,Fri Apr 26 2024 07:37:18 GMT+0000 (Coordinated Universal Time),Fri Dec 13 2024 15:19:42 GMT+0000 (Coordinated Universal Time),Fri Dec 13 2024 15:24:01 GMT+0000 (Coordinated Universal Time)
6130fdb47d5249bbeb7319cd,662b59ae3f6c1685edf3b34e,6130fdb47d5249fa467319cc,662b59af8da44850834f6d76,adriane,Adriane,Physical,"Sandale talon haut, couleur blanc irisé avec brides , talon 12 cm avec plateforme sur l'avant du pied 2 cm.",Chaussures,https://cdn.prod.website-files.com/5ea84434771c9d5f51f6594a/662b59699833ced775269702_SG3272B%20White.jpg,https://uploads-ssl.webflow.com/5ea84434771c9d5f51f6594a/662b596f42a4092189e69d73_SG3272B%20White%202.jpg,"€58,00",,clothing,SG3272B White,2,true,1000,,,,,,Taille,36,,,,,Fri Apr 26 2024 07:37:18 GMT+0000 (Coordinated Universal Time),Fri Dec 13 2024 15:19:42 GMT+0000 (Coordinated Universal Time),Fri Dec 13 2024 15:24:01 GMT+0000 (Coordinated Universal Time)
6130fdb47d5249bbeb7319cd,63b4678c2896996d1356d409,6130fdb47d5249fa467319cc,63b4678fa34e67371f54369c,aelis,Aelis,Physical,"Robe longue, forme fluide, bustier en dentelle fine avec décolleté en V, manches longues avec petit volant et boutons, dos nu en dentelle et laçage, jupe fluide en mousseline.",Robes de mariée longues,https://cdn.prod.website-files.com/5ea84434771c9d5f51f6594a/63b465ef4b9c457db25e95fb_FB20275.jpg,https://uploads-ssl.webflow.com/5ea84434771c9d5f51f6594a/63b465f84006de243b0b26d9_FB20275-3.jpg; https://uploads-ssl.webflow.com/5ea84434771c9d5f51f6594a/63b465fa4d0aaeefb5aae5da_FB20275-4.jpg,"€995,00",,clothing,FB20275,1,true,2000,,,,,,Taille,38,,,,,Tue Jan 03 2023 17:36:12 GMT+0000 (Coordinated Universal Time),Tue Jan 03 2023 17:36:17 GMT+0000 (Coordinated Universal Time),Sat Aug 31 2024 11:42:11 GMT+0000 (Coordinated Universal Time)
6130fdb47d5249bbeb7319cd,63b4678c2896996d1356d409,6130fdb47d5249fa467319cc,63b4678f4b9c451adb5fa682,aelis,Aelis,Physical,"Robe longue, forme fluide, bustier en dentelle fine avec décolleté en V, manches longues avec petit volant et boutons, dos nu en dentelle et laçage, jupe fluide en mousseline.",Robes de mariée longues,https://cdn.prod.website-files.com/5ea84434771c9d5f51f6594a/63b465ef4b9c457db25e95fb_FB20275.jpg,https://uploads-ssl.webflow.com/5ea84434771c9d5f51f6594a/63b465f84006de243b0b26d9_FB20275-3.jpg; https://uploads-ssl.webflow.com/5ea84434771c9d5f51f6594a/63b465fa4d0aaeefb5aae5da_FB20275-4.jpg,"€995,00",,clothing,FB20275,1,true,2000,,,,,,Taille,40,,,,,Tue Jan 03 2023 17:36:12 GMT+0000 (Coordinated Universal Time),Tue Jan 03 2023 17:36:17 GMT+0000 (Coordinated Universal Time),Sat Aug 31 2024 11:42:11 GMT+0000 (Coordinated Universal Time)
6130fdb47d5249bbeb7319cd,6130fdb47d52493cd9731bc9,6130fdb47d5249fa467319cc,6130fdb47d5249485d731e10,aelys,Aelys,Advanced,"Robe de mariée longue de forme légèrement évasée fluide, haut en tulle et dentelle avec incrustation de perles et strass argent, décolleté rond en transparence, bustier poitrine en forme de cœur, dos en tulle et dentelle tout en transparence, jupe en mousseline fluide.",Robes de mariée longues,https://cdn.prod.website-files.com/5ea84434771c9d5f51f6594a/5f525c4f2f20d70475b0ac41_NY2753%20ivory%20mannequin.jpg,https://uploads-ssl.webflow.com/5ea84434771c9d5f51f6594a/5f525c582d98cd3d2f6ce4f5_NY2753%20ivory%20mannequin%20dos.jpg,"€395,00",,clothing,NY2753 ivory,1,true,2000,,,,,,Taille,42,,,,,Fri Sep 04 2020 15:27:51 GMT+0000 (Coordinated Universal Time),Fri Sep 09 2022 12:30:17 GMT+0000 (Coordinated Universal Time),Sat Aug 31 2024 11:42:11 GMT+0000 (Coordinated Universal Time)
6130fdb47d5249bbeb7319cd,6311b93564842d0712fc4cb2,6130fdb47d5249fa467319cc,6311b93bbfef28245e065810,agatha,Agatha Spruce,Physical,"Haut en mousseline fluide décolleté en V dos et rond devant, détails de strass sur la bordure, mousseline fluide et doublure en jersey avec élastique large à la taille, multipostions pour les bras, couleur vert profond.",Ensembles Pantalons,https://cdn.prod.website-files.com/5ea84434771c9d5f51f6594a/6311b7da95e5c72b296988ba_229124%20Spruce%202.jpg,https://uploads-ssl.webflow.com/5ea84434771c9d5f51f6594a/6311b7de7c582a1de26ce5b6_229124%20Spruce.jpg,"€315,00",,clothing,229124 Spruce,1,true,2000,,,,,,Taille,38,,,,,Fri Sep 02 2022 08:05:09 GMT+0000 (Coordinated Universal Time),Fri Sep 02 2022 08:11:23 GMT+0000 (Coordinated Universal Time),Sat Aug 31 2024 11:42:11 GMT+0000 (Coordinated Universal Time)
6130fdb47d5249bbeb7319cd,6311b93564842d0712fc4cb2,6130fdb47d5249fa467319cc,6311b93b4c035bf9ece3c455,agatha,Agatha Spruce,Physical,"Haut en mousseline fluide décolleté en V dos et rond devant, détails de strass sur la bordure, mousseline fluide et doublure en jersey avec élastique large à la taille, multipostions pour les bras, couleur vert profond.",Ensembles Pantalons,https://cdn.prod.website-files.com/5ea84434771c9d5f51f6594a/6311b7da95e5c72b296988ba_229124%20Spruce%202.jpg,https://uploads-ssl.webflow.com/5ea84434771c9d5f51f6594a/6311b7de7c582a1de26ce5b6_229124%20Spruce.jpg,"€315,00",,clothing,229124 Spruce,1,true,2000,,,,,,Taille,42,,,,,Fri Sep 02 2022 08:05:09 GMT+0000 (Coordinated Universal Time),Fri Sep 02 2022 08:11:23 GMT+0000 (Coordinated Universal Time),Sat Aug 31 2024 11:42:11 GMT+0000 (Coordinated Universal Time)
6130fdb47d5249bbeb7319cd,6311b93564842d0712fc4cb2,6130fdb47d5249fa467319cc,6311b93b081c295dcf7e572f,agatha,Agatha Spruce,Physical,"Haut en mousseline fluide décolleté en V dos et rond devant, détails de strass sur la bordure, mousseline fluide et doublure en jersey avec élastique large à la taille, multipostions pour les bras, couleur vert profond.",Ensembles Pantalons,https://cdn.prod.website-files.com/5ea84434771c9d5f51f6594a/6311b7da95e5c72b296988ba_229124%20Spruce%202.jpg,https://uploads-ssl.webflow.com/5ea84434771c9d5f51f6594a/6311b7de7c582a1de26ce5b6_229124%20Spruce.jpg,"€315,00",,clothing,229124 Spruce,1,true,2000,,,,,,Taille,46,,,,,Fri Sep 02 2022 08:05:09 GMT+0000 (Coordinated Universal Time),Fri Sep 02 2022 08:11:23 GMT+0000 (Coordinated Universal Time),Sat Aug 31 2024 11:42:11 GMT+0000 (Coordinated Universal Time)
6130fdb47d5249bbeb7319cd,6311ba3b032df6ae1a93b965,6130fdb47d5249fa467319cc,6311ba46c709233aff65bd06,agatha-ivoire,Agatha Ivoire,Physical,"Haut en mousseline fluide décolleté en V dos et rond devant, détails de strass sur la bordure, mousseline fluide et doublure en jersey avec élastique large à la taille, multipostions pour les bras, couleur ivoire.",Ensembles Pantalons,https://cdn.prod.website-files.com/5ea84434771c9d5f51f6594a/6311b9c4abf6810f1302af51_229124%20Off%20White%202.jpg,https://uploads-ssl.webflow.com/5ea84434771c9d5f51f6594a/6311b9c7df1dbb56711d1f66_229124%20Off%20White.jpg,"€315,00",,clothing,229124 off white,1,true,2000,,,,,,Taille,48,,,,,Fri Sep 02 2022 08:09:31 GMT+0000 (Coordinated Universal Time),Tue Apr 18 2023 11:49:55 GMT+0000 (Coordinated Universal Time),Sat Aug 31 2024 11:42:11 GMT+0000 (Coordinated Universal Time)
6130fdb47d5249bbeb7319cd,6130fdb47d5249167f731a3c,6130fdb47d5249fa467319cc,613774a1dac4dcc495dbac50,agathe,Agathe,Physical,"Robe de soirée courte et longue, bustier en dentelle et tulle avec incrustation de strass, dos en transparence mais petit bustier fourni avec la robe pour opacifier, jupe en tulle plus courte devant et longue derrière, couleur bleu marine.",Robes Courtes;Robes Longues,https://cdn.prod.website-files.com/5ea84434771c9d5f51f6594a/613774463a107e5d79b77e4e_Tl-15%20bleu.JPG,,"€245,00",,clothing,TL-15 Navy,1,true,2000,,,,,,Taille,38,,,,,Sat May 23 2020 13:31:53 GMT+0000 (Coordinated Universal Time),Fri Sep 27 2024 16:27:59 GMT+0000 (Coordinated Universal Time),
6130fdb47d5249bbeb7319cd,61377bdd87bce619fa2248ad,6130fdb47d5249fa467319cc,6299f3424a6962655a5be44a,agathe-2,Agathe,Physical,"Robe de soirée courte et longue, bustier en dentelle et tulle avec incrustation de strass, dos en transparence mais petit bustier fourni avec la robe pour opacifier, jupe en tulle plus courte devant et longue derrière, couleur vieux rose.",Robes Courtes;Robes Longues,https://cdn.prod.website-files.com/5ea84434771c9d5f51f6594a/6137751a74a9504eb106c9f8_Tl-15%20rose.JPG,,"€245,00",,clothing,TL-15 Vieux rose,1,true,2000,,,,,,Taille,38,,,,,Tue Sep 07 2021 14:49:01 GMT+0000 (Coordinated Universal Time),Fri Jun 24 2022 17:16:20 GMT+0000 (Coordinated Universal Time),Sat Aug 31 2024 11:42:11 GMT+0000 (Coordinated Universal Time)
6130fdb47d5249bbeb7319cd,61377bdd87bce619fa2248ad,6130fdb47d5249fa467319cc,6299f342685a4d53f043279c,agathe-2,Agathe,Physical,"Robe de soirée courte et longue, bustier en dentelle et tulle avec incrustation de strass, dos en transparence mais petit bustier fourni avec la robe pour opacifier, jupe en tulle plus courte devant et longue derrière, couleur vieux rose.",Robes Courtes;Robes Longues,https://cdn.prod.website-files.com/5ea84434771c9d5f51f6594a/6137751a74a9504eb106c9f8_Tl-15%20rose.JPG,,"€245,00",,clothing,TL-15 Vieux rose,1,true,2000,,,,,,Taille,40,,,,,Tue Sep 07 2021 14:49:01 GMT+0000 (Coordinated Universal Time),Fri Jun 24 2022 17:16:20 GMT+0000 (Coordinated Universal Time),Sat Aug 31 2024 11:42:11 GMT+0000 (Coordinated Universal Time)
6130fdb47d5249bbeb7319cd,61446124ed53d82ecf7d4db8,6130fdb47d5249fa467319cc,6299f359538a7917a0e077fb,agathe-3,Agathe,Physical,"Robe de soirée courte et longue, bustier en dentelle et tulle avec incrustation de strass, dos en transparence mais petit bustier fourni avec la robe pour opacifier, jupe en tulle plus courte devant et longue derrière, couleur rouge.",Robes Courtes;Robes Longues,https://cdn.prod.website-files.com/5ea84434771c9d5f51f6594a/614460fdbc3eb63522bb4183_TL-15%20red.JPG,https://uploads-ssl.webflow.com/5ea84434771c9d5f51f6594a/614461050b6a97d1e04df19c_TL-15%20red%20cot%C3%A9.JPG; https://uploads-ssl.webflow.com/5ea84434771c9d5f51f6594a/61446105267c15377f2493c7_TL-15%20red%20zoom.JPG,"€245,00",,clothing,TL-15 rouge,1,true,2000,,,,,,Taille,40,,,,,Fri Sep 17 2021 09:34:28 GMT+0000 (Coordinated Universal Time),Sat May 27 2023 10:23:40 GMT+0000 (Coordinated Universal Time),Sat Aug 31 2024 11:42:11 GMT+0000 (Coordinated Universal Time)
